nom_station;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
SAINT-ANDRE-DE-CUBZAC - GIRATOIRE DE LA GAROSSE;1;50000;false;-0.436955;45.005005
VILLENEUVE LES MAGUELONE - Rue Gustave Courbet;2;22;TRUE;3.834348;43.547493
Saint-nabord_IRVE;2;25;false;6.58;48.05
SIGEIF - 14  RUE FRANCIS PRESSENSE - PUTEAUX;1;7000;false;2.23608;48.87624
VIC DESSOS - Rue Grand Rd N°8 (Office Tourisme);2;22;false;1.499899983406067;42.7682991027832
SANEF LA SENTINELLE OUEST;1;22;false;3.467849;50.340625
"Guilherand-Granges; Boulevard Charles de Gaulle";2;22;false;4.883509;44.935071
Paris | Avenue Emile Zola 18;3;4;False;2.279884;48.846214
Hyundai Annemasse;2;22.08;false;6.266406;46.200573
METZ - Rue Dembour;2;22.0;false;6.178077220916748;49.106903076171875
"Villerville; Place du Lavoir 11";2;22;false;0.126629;49.399658
MOUGINS PARKING SALLE OMNISPORTS DU FONT DE LORME;2;3;false;7.015534;43.609589
BASSILLAC ET AUBEROCHE - RUE JACQUES PREVERT;2;22000;false;0.815406;45.192722
BEAUSOLEIL - Avenue De Verdun (Eglise Beausoleil);2;3.7;false;7.426915168762207;43.74452590942383
SAINTE FEYRE - MAIRIE;2;22;False;1.915143;46.13929
HAUTMONT - Rue du Cimetière;2;3.7;false;3.927248001098633;50.25274658203125
"Livarot-Pays-d'Auge; Place Xavier de Maistre";2;22;false;0.15161;49.005394
TREGUIER-LE PORT;2;22000;false;-3.223394;48.786499
FR*QOV*59-00002;5;22;0;3.12874;50.67443
OuestCharge - Quick Charger - La Roche-sur-Yon - Palissy;1;50;false;-1.4291;46.6909
"Mauves; Chemin de Halage";2;22;false;4.831528;45.038472
Hotel Mont Blanc - Saint Pierre en Faucigny;4;22;true;6.381371271658948;46.073133287506614
"Alissas; Place de la Mairie";2;22;false;4.632694;44.7145
OuestCharge - Diva Sp - Cordemais - Quatre Vents;2;22;false;-1.877391;47.290846
OuestCharge - Diva Sp - Saint-Georges-de-Montaigu - Dronneau;2;22;false;-1.29718;46.947361
SAINT GLEN-RUE DE LA FONTAINE PARKING MAIRIE;2;22000;false;-2.523397;48.359306
Bmw Cholet;6;50.00;false;-0.868427;47.073235
OuestCharge - Diva Sp - Campbon - Bretagne;2;22.00;false;-1.970647;47.41373
SIGEIF - 12  RUE MARCEL ALLEGOT - MEUDON;2;22000;false;2.227161;48.821484
SIGEIF - 7 QUAI DASNIERES - VILLENEUVE-LA-GARENNE;2;24000;false;2.335975;48.935119
ASNIERES-SUR-SEINE - Rue Sadi Carnot;6;7.4;false;2.2896320819854736;48.910030364990234
PLOUGUIN-RUE PAOTR TREOURE;2;22000;false;-4.602025;48.525082
SERIGNAN - Parking Cigalière;2;22;false;3.2799055576324463;43.2849006652832
OuestCharge - Diva Sp - Saint-Christophe-du-Bois - Chapelle;2;22.00;false;-0.942527;47.029359
DOMAZAN - Avenue Du Pont;2;3.7;false;4.651979923248291;43.9294319152832
NARBONNE - Quai Vallière;2;22.0;false;3.0113089084625244;43.1799201965332
Saint-Léomer;2;18;false;0.99439;46.43572
Metropolis - Citadine - Villetaneuse - Etienne Fajon;1;2.30;false;2.3438;48.960564
LUNEL - 162 Quai Voltaire;2;3.7;false;4.13242244720459;43.67328643798828
900119;2;22.0;false;1.157537;49.009109
FIGEAC - Parking Jean Jaurès;4;50.0;false;2.0298349857330322;44.60642623901367
VILLASAVARY - Rue Du Barry;2;22.0;false;2.038848638534546;43.22043228149414
THEOULE PARKING PLACE GENERAL BERTRAND;2;3;false;6.939531;43.505989
G2S-MORDELLES;6;22;0;-1.83444;48.068958
DAX - PLACE ST PIERRE;4;50000;false;-1.049525;43.709187
"Bretteville-sur-Odon; Avenue du Fresne 1";3;43;false;-0.42327;49.164383
SECAB Bellignies;2;22;false;3.751178;50.322857
Les fougerêts - Place de la Mairie;2;18;false;-2.212803;47.739021
Toyota - Lexus Aubière;8;24.00;false;3.139686;45.751356
ARRAS - Rue Emile Didier;2;22;TRUE;2.796768;50.282436
"SAINT HIPPOLYTE DU FORT - Parking Edf; Boulevard Des Remparts";2;18;TRUE;3.854245;43.963729
MARLY - Angle rue Barbara et Chemin Latéral;2;3.7;false;3.5359649658203125;50.347293853759766
ENQUIN-LES-MINES - Rue des Ecoles;2;22;TRUE;2.292062;50.587173
KIA - Saint-Memmie - 24kW DC;1;24;false;4.398988;48.944432
900110;2;22.0;false;1.612974;49.303396
Mirebeau poste;2;18;false;0.18065;46.78656
ANTIBES AZUR ARENA;2;22000;false;7.076204;43.605541
"Bavent; Rue de la Petite Justice";2;22;false;-0.190402;49.23114
Leclerc Chantonnay;3;22;false;-1.0488563;46.6995773
VSF Saint-Amand-Longpré (2ème bâtiment);4;50.00;false;1.003914;47.695254
CHARENTON LE PONT - Avenue Jean-Jaurès;4;7.4;TRUE;2.413986;48.82229
LANNEMEZAN  - place du  château;2;22;TRUE;0.383366;43.126804
HAZEBROUCK - Rue du Milieu;2;22;TRUE;2.543917;50.717873
SAINT CAPRAIS DE BLAYE - PARKING DE FERCHAUD;1;43000;false;-0.569409;45.29116
STRASBOURG - Kleber;8;7;false;7.744170188903809;48.58430099487305
"Beaumont-Monteux; Place De La Mairie";2;22;false;4.921365;45.018041
"Cricquebœuf; Centre hospitalier";2;22;false;0.130306;49.381893
OuestCharge - Diva Sp - La Planche - Nantes;2;22.00;false;-1.436018;47.01779
MAUBEUGE - Avenue de France;2;22;TRUE;3.97243;50.272541
SAINT-GRATIEN - Forum;5;3.4;false;2.285054922103882;48.968101501464844
"Risoul; Office de Tourisme";4;22;false;6.632719;44.622584
"Rognac; Boulevard des Jeunes";2;22;false;5.23283;43.48956
POMPIGNAN - Place De L'Eglise;2;18.0;false;3.8576149940490723;43.89357376098633
"Huez; Quartier Vieil Alpe";2;22;false;6.06444;45.09059
GOLF DE CAEN;6;22;false;-0.3372150061411605;49.22868351448894
WITTES - RDV 943;2;22.0;false;2.3923659324645996;50.667320251464844
SIGEIF - SAINT-LEU-LA-FORET  PARKING MAISON POUR TOUS;2;22000;false;2.24848;49.0193
SIGEIF - 11  RUE FERNAND LEGER - WISSOUS;2;22000;false;2.329537;48.739087
LAMBRES-LEZ-DOUAI - Rue Jean Jaurès;2;3.7;false;3.0640039443969727;50.35291290283203
ALBI - Place Du Foirail Du Castelviel;2;22;TRUE;2.13705;43.926755
SIGEIF - RUE DES PECHEURS - VAIRES-SUR-MARNE;2;22000;false;2.629187;48.869505
WARNING - Marseille;4;22;false;5.251248;43.434434
"Blonville-sur-Mer; Rue Pierre Jacquot";2;22;false;0.027659;49.33881
"Marseille-15E; 456 Rue de Lyon";2;22;false;5.360216;43.341629
SIEG63 - ePremium - Riom - Jeanne D Arc;2;22;false;3.114279;45.890311
Mazda - Rennes - 22kW AC;1;22;true;-1.586281;48.115374
DIEPPE - Hôtel de Ville;14;7;TRUE;1.07598;49.9231
VILLEFRANCHE DE ROUERGUE - Aristide Briand;2;22;TRUE;2.039633;44.352393
JLR - GRIM - Rodez;4;7.36;false;2.54386;44.374401
ASNIERES-SUR-SEINE - Avenue de la marne;2;22;false;2.2878990173339844;48.90993881225586
"Monteleger; Parc Forêt d'Orient";2;22;false;4.92192;44.86594
Poggio d'Oletta;2;22.08;false;9.360516;42.639855
CESSENON SUR ORB - Rue des Saignes;2;22;TRUE;3.0499291;43.4493906
PLENEUF VAL ANDRE-RUE CLEMENCEAU;2;22000;false;-2.552271;48.588692
OuestCharge - Diva Sp - Angers - Notre Dame Du Lac;2;22;false;-0.5919;47.4801
SAINT JEAN D'ELLE - Salle des Fêtes;2;22;false;-0.97429;49.094013
Thiennes - Gare;2;22;false;2.466566;50.651226
JARNAGES;2;50;False;2.0860594190967117;46.180882164981234
TOULOUSE - Avenue de Collignon;4;22;TRUE;1.44392;43.61593
"Saint-Jean-D'Aulps; Mairie";2;22;false;6.6562248;46.2319364
TOULOUSE  - Jean Jaures;4;3.7;false;1.4509530067443848;43.60687255859375
VOUHARTE - PLACE DE LEGLISE;2;22000;false;0.074098;45.814956
SETE - Quai D'Alger;2;3.7;false;3.6999528408050537;43.4019775390625
GIERES - Rue De La Gare;1;3.7;false;5.784519195556641;45.18461990356445
"Marseille-13E; 101 Rue Alphonse Daudet";2;22;false;5.409596;43.320297
COURSAN - Rue Du Cimetière;2;3.7;false;3.056365966796875;43.23488998413086
LE BARP - PLACE DU CENTRE  BOURG;2;22000;false;-0.770521;44.607964
Renault Corbeil-Essonnes;4;22.08;false;2.452176;48.611259
LEVALLOIS PERRET - Rue Ernest Cognacq / Parking André Citroën;4;7.4;TRUE;2.275751;48.897049
Metropolis - Citadine - Ormesson-sur-Marne - Mairie;1;2.30;false;2.540299;48.786073
Larmor-plage - Place Kerpape;2;22;false;-3.385595;47.706284
Suzuki Albertville;2;22.08;false;6.370356;45.660822
LOUVIGNE DU DESERT - PLACE DE LA MAIRIE;2;22000;false;-1.124653;48.479938
VIL09 - TOTEM;1;7000;false;4.874061;45.763164
Place de la Gare - LA LOUPE;2;22;false;1.011409;48.474017
DAX - PARKING DE LA TANNERIE;4;43000;false;-1.053255;43.714935
ALBI - Stadium - Rue Colonnel Teyssier;2;43.0;false;2.166381359100342;43.92156982421875
NANCY - Joffre Saint Thiebault;15;7.4;TRUE;6.179848;48.687729
LABRUGUIERE - Rue De La Tuilerie;2;22;TRUE;2.26209;43.53763
SAINT GENIES DE COMOLAS - Place Du 8 Mai;2;18;false;4.722181797027588;44.6452178955078
AMIENS - Parking Silo P2 - Centre Hospitalier Universitaire;4;7;false;2.25519061088562;49.875762939453125
CASTELNAU PEGAYROLS - Rd 515 Route De Mont;2;22;TRUE;2.930173;44.129749
BOURGANEUF - WALLBOX;1;11;False;1.7558725880278507;45.94935937360538
"Minzier; Bar A Thym";2;22;false;5.98003;46.0461
OuestCharge - Diva Sp - Longue-Jumelles - Foire;2;22.00;false;-0.111191;47.375752
RAZES - MAISON DU LAC;2;22000;false;1.298979;46.034289
SIEG63 - ePremium - Besse et Saint Anastaise - Pistes;2;22;false;2.854209;45.512334
MONT BERNENCHON - RUE DES ECOLES;2;3.7;false;2.587523937225342;50.58475112915039
ÉLESMES - Rue du Pont de Pierre;2;22;TRUE;4.010159;50.306171
Intermarché Fronton;6;100;false;1.390795;43.8306716
Paris | Rue de Rennes 105;4;3;False;2.328735;48.84896
CARCASSONNE - Parking Souterain Gambetta;4;22;TRUE;2.3558;43.212687
BROUZET LES ALES - Parking Du Stade;2;18;false;4.245281219482422;44.13808822631836
Le Rochereau;2;18;false;0.16033;46.70139
"Ucel; Rte de la manufacture royale Esp. Deydier";2;22;false;4.397295;44.626255
Bmw Chateauroux;7;22.08;false;1.715128;46.792977
"Charvonnex; RD 1203";2;22;false;6.164;45.97767
Corsin Volvo Chalon-sur-Saône;7;22.08;false;4.862786;46.769045
Paris | Rue Vasco de Gama  74;4;7;False;2.2851648;48.835426
TOULOUSE - Angle Bld Lascrosse / Bld Maréchal Leclerc;2;22;TRUE;1.431897;43.609282
COLOMIERS - Place du Souvenir;4;90;TRUE;1.331738;43.616567
LY314 - PAUL BERT -  GARIBALDI;1;7000;false;4.851691;45.757006
VENTENAC-EN MINERVOIS - Rue Du Port;2;3.7;false;2.858889102935791;43.247779846191406
"Annebault; Le Bourg";2;22;false;0.059013;49.252686
SAIX - Dicosa;1;24;TRUE;2.1447372;43.5831887
MONT DE MARSAN - PARKING POLE DECHANGE MULTIMODAL;4;43000;false;-0.503016;43.884914
FARGUES-SAINT-HILAIRE - AVENUE DE LA LAURENCE;2;22000;false;-0.445306;44.824787
Metropolis - Citadine - Coubron - Raoul Larché;1;22.00;false;2.579557;48.91443
Naintré bibliotheque;2;18;false;0.48267;46.76305
ByMyCar Renault Fontaine;5;22.08;false;5.675315;45.193872
"Montpezat-Sous-Bauzon; Place de la Poste - Boulevard de la Prairie";2;22;false;4.20786;44.711
SGM01 - MENDILLONNE;2;7000;false;4.803614;45.88337
Intermarché Cornebarrieu;3;22;false;1.3363736;43.648229
OuestCharge - Diva Sp - Les Moutiers-En-Retz - Source;2;22.00;false;-1.999195;47.064589
COLOMIERS - Allée du Roussillon;2;22;TRUE;1.336418;43.610636
GRUISSAN - Boulevard Du Pech Maynaud;2;3.7;false;3.0958330631256104;43.11138916015625
"Villers-Bocage; Rue des Halles";2;22;false;-0.657508;49.07996
Cora Val dYerres (91);3;22;false;2.5351602;48.6833027
Hôtel Maquis et Mer;2;22.08;false;9.399713;41.856361
SIEG63 - EV-QC45 - St Germain Lembron - Coustilles;2;50;false;3.2547808;45.4602738
BEAUSOLEIL - Avenue De Verdun (Eglise Beausoleil);2;22.0;false;7.426915168762207;43.74452590942383
SANEF BEUZEVILLE NORD;1;300;false;0.327669;49.324463
LOMME - Rue du grand but;12;22.0;false;2.9749860763549805;50.65277099609375
ECY03 - RUE AUGUSTE TRAMIER;2;7000;false;4.781649;45.774545
DIEVAL - Rue du 8 Mai 1945;2;36;TRUE;2.450551;50.435802
SAINT-NOM-LA-BRETECHE - Rue Charles De Gaulle;4;22;TRUE;2.019403;48.855886
TOULOUSE - Caroline Aigle;4;36.0;false;1.4896506071090698;43.56441116333008
NOGENT SUR MARNE - Rue Du Port;7;7.4;false;2.4895999431610107;48.833099365234375
ANTIBES PARKING ST ROCH;2;22000;false;7.123361;43.583973
JLR - Opale;5;7.36;false;1.6095;50.695702
OuestCharge - Diva Sp - Morannes - Croix Verte;2;22;false;-0.417993;47.745053
MARSEILLAN PLAGE - Parking Avenue de la Méditerranée;2;22;TRUE;3.5467333;43.3183722
Metropolis - Express - Neuilly-sur-Marne - Aristide Briand;1;150;false;2.520487;48.854488
OuestCharge - Diva Sp - Ecuille - Ecoles;2;22.00;false;-0.562288;47.61527
"Moustiers-Sainte-Marie; Pkg interm.";2;22;false;6.22201;43.8438
FR*QOV*76-00001;5;22;0;1.06903;49.39889
SIEG63 - ePremium - Clermont Ferrand - Banville;2;22;false;3.105057;45.778448
RUE MARTIN LUTHER KING - AVIGNON;4;22;FALSE;4.796952;43.943149
IRVE BURNAUPT LE HAUT;2;50;false;7.1444077;47.7402178
WARNING - Marseille;4;7;false;5.251248;43.434434
Paris | Rue Monge 58;5;7;False;2.3522773;48.84443
NEUFCHÂTEL-HARDELOT - Avenue Charles Dickens;2;3.7;false;1.584455966949463;50.63278579711914
ODOS - Château;2;22;TRUE;0.058724;43.196784
DAUTIER - VELIZY-VILLACOUBLAY;6;7;FALSE;2.210091;48.780621
VERMELLES - Place de la République D39;2;22.0;false;2.7458488941192627;50.48783493041992
LE VILLAGE 11190 SOUGRAIGNE;1;22;0;2.32889;42.90602
Bricormarché Ernée;11;100;false;-0.915173;48.2943225
MOYRAZES - Parking Mairie;2;3.7;false;2.439234972000122;44.3419303894043
RELAIS SOUCHEZ;1;50;False;2.742603853735758;50.40453203652518
TOULOUSE - Caroline Aigle;4;36;TRUE;1.4896506;43.5644104
LE GOURAY-LE BOURG LA GARE;2;22000;false;-2.486411;48.32917
TRIE SUR BAISE - Rue de l’Abreuvoir;2;3.7;false;0.3730199933052063;43.321510314941406
BAGNOLS SUR CEZE - Parking Bourgneuf;2;18;TRUE;4.618565;44.165267
THOIRY - Rue De La Mare Agrad;4;3.7;false;1.792564034461975;48.86561965942383
PLOUEC DU TRIEUX-PLACE DE LA PAIX;2;22000;false;-3.191425;48.674393
SAINT JEAN DU GARD - Gare Du Train À Vapeur;2;3.7;false;3.8839290142059326;44.101806640625
"Annecy Meythet; Parking Fruitières";2;22;false;6.091;45.9208
MONT DE MARSAN - PARKING POLE DECHANGE MULTIMODAL;4;4000;false;-0.503016;43.884914
Intermarché Super Broons;3;60;false;-2.250663947082525;48.325188705200425
LE GRAU DU ROI - Seaquarium;2;22.0;false;4.141122817993164;43.52670669555664
OuestCharge - Diva Sp - Sautron - Bretagne;2;22.00;false;-1.672813;47.262506
"Toulon; Plages Du Mourillon Entrée Ouest 1-1";2;22;false;5.943407;43.1085
TILQUES - Aire de covoiturage de Tilques D943 E1;2;22;TRUE;2.194599;50.778355
SPR04 - CITE BERLIET;2;24000;false;4.901374;45.705336
CASTRES - GARE - 108 Avenue Albert 1Er  Parking Gare;2;22;TRUE;2.23193;43.599317
"Caen; Cours Caffarelli";2;22;false;-0.346611;49.181694
Borne-Garage-Rossi;2;22;false;5.72;45.51
MENTON - Promenade de la mer - Parking Baden-Baden;2;3.7;false;7.513379096984863;43.78190231323242
OuestCharge - Diva Sp - Morannes - Croix Verte;2;22.00;false;-0.417993;47.745053
AIRE DU HAUT FOREZ NORD;1;50000;false;3.81278;45.856003
Paris | Avenue Reille 46;3;4;False;2.336857;48.824387
BADAROUX - Rue Du Riou;2;3.7;false;3.5484540462493896;44.53612518310547
CCTLB FONTENOY;2;22000;false;6.66004;48.45428
PARKING ESPACE DES LICES - SAINT TROPEZ;2;22;FALSE;6.640612;43.269507
RELAIS PORT LAURAGAIS SUD;7;50;False;1.80428;43.35267
"Montelier; Parking co-voiturage";2;22;false;5.02737;44.9355
"Portes-Lès-Valence; Parking Train Théâtre";2;22;false;4.88401;44.8756
PARC DU FUTUROSCOPE;2;7;false;0.363393;46.670502
PLOGONNEC-RUE DES PEUPLIERS;2;22000;false;-4.190454;48.07729
AIRE DE BEZIERS MONTBLANC SUD;1;50000;false;3.347042;43.35903
"Istres; Bayanne";2;22;false;4.955317;43.526777
VITRE - RUE DU FOUGERAY;2;22000;false;-1.218257;48.108665
"Vienne; Place Saint-Paul";2;22;false;4.8739;45.52472
Volvo Dunkerque - V Motors;7;22.08;true;2.359395;51.021694
SAINT GERMAIN EN COGLES - RN17 DE COGLES A LARCHAMP;2;22000;false;-1.262695;48.404282
RELAIS DE LA PORTE DE CHATILLON;1;50;False;2.316345;48.823581
RELAIS DE PORTET OUEST;2;50;False;1.39864;43.5245
BEZIERS - Rue de l'école des Andélys;2;3.7;false;3.224436044692993;43.34751510620117
MEXIMIEUX - Rue Des Stades;4;3.7;false;5.192074775695801;45.90044403076172
"Marseille-7E; 85 Boulevard Charles Livon";2;22;false;5.358481;43.291969
FLINS-SUR-SEINE - Rue Maurice Berteaux;2;22;TRUE;1.870787;48.962994
"Sciez; Parking face à la mairie";2;22;false;6.3746593;46.3324048
VALFRAMBERT - Rue de Gâtel;2;22;false;0.098126;48.449691
"Saint-Vallier; Place du Champs de Mars";2;22;false;4.81653;45.176935
Rennes - Novotel Rennes Alma;4;225;false;-1.682919;48.082244
R3 - Norauto Berck;5;22;FALSE;1.602383;50.405159
OuestCharge - Diva Sp - Les Sables-d'Olonne - Dupont;2;22.00;false;-1.78187;46.497181
POLLESTRES - Esplanade De L'Europe;2;22;TRUE;2.87177;42.640256
1 LE POINT DU JOUR 56800 GUILLAC;1;22;0;-2.53533;47.93774
LIVERNON - Le Colombier;2;36;TRUE;1.838432;44.648273
Fast Automobile St Dizier;3;50;false;4.971536;48.626299
SAINT-MANDÉ - Avenue Gallieni;4;3.7;false;2.4166719913482666;48.84685134887695
Boeseghem - Rue De La Chapelle;2;22;false;2.438116;50.662418
AIRE-SUR-LA-LYS - Rue des Alliés;2;3.7;false;2.390784978866577;50.637454986572266
"Rivesaltes; France";20;250;0;2.908389;42.775219
SIGEIF - SAINT-LEU-LA-FORET  ECOLE LE VILLAGE;2;22000;false;2.24591;49.0186
Elven - Rue Sainte Anne;2;36;false;-2.590841;47.7337
VILLENEUVE LES MAGUELONE - Rue Gustave Courbet;2;22.0;false;3.83434796333313;43.54749298095703
ST CLAIR SUR L'ELLE - Place de la Mairie;2;22;false;-1.0292342;49.1916925
Paris | Rue Desnouettes 55;3;22;False;2.286912;48.83571
BP - BRUMATH - 67170;3;50;FALSE;7.691184;48.724352
GENAS - RUE DE LEGALITE;2;22000;false;4.998177;45.734077
Paris | Rue de Pommard 7;4;7;False;2.3850355;48.835518
COURBEVOIE - 13 Rue Edith Cavell;2;7.4;TRUE;2.269782;48.901123
HOUILLES - Rue De La Marne;2;22.0;false;2.1854166984558105;48.9241828918457
NIMES - Droite - Ancienne Route De Générac;2;22.0;false;4.360311508178711;43.81832504272461
CHAMPIGNY-SUR-MARNE - Avenue Danielle Casanova;4;3.7;false;2.5124919414520264;48.824981689453125
GIGNAC - Parc D'Activité De Calmacé;2;43;TRUE;3.5467861;43.649675
"Duingt; Place de l'église";2;22;false;6.202025;45.827454
"Sallanches; Parking Gymnase du Rosay";2;22;false;6.628513;45.943044
Les Viviers - Lège Cap Ferret;6;7.36;false;-1.195649;44.735584
Hôtel le bon cap;1;22;true;-2.4083504069540536;48.63538775462057
Nissan - Espace 3 - Saint-Grégoire;2;25;false;-1.7212472222222224;48.1790417
"Saint-Martin-des-Entrées; Rue Claude Monet";2;22;false;-0.673939;49.266899
Metropolis - Citadine - L'Ile-Saint-Denis - Libération;1;22.00;false;2.338949;48.937207
"Marseille-13E; 1 Rue Augustin Fresnel";2;22;false;5.446643;43.342856
CRUVIERS-LASCOURS - Parking Parvis Mairie;2;18;TRUE;4.204502;44.003281
PRÉMESQUES - Rue du Retour;2;18;TRUE;2.951881;50.65543
LA ROCHE SUR YON - Rue Pierre Gilles De Gennes;2;22.0;false;-1.4059549570083618;46.639896392822266
BUCHELAY - Rue Jean-Louis Sciailloux;2;22;TRUE;1.67765;48.982391
"Souleuvre en Bocage; Rue du Chanoine Cochard";2;22;false;-0.84048;48.937435
SIGEIF - PLACE DE LA GARE - BIEVRES;2;22000;false;2.216118;48.751964
LIEU DIT LES CADELIS EST Hôtel 1ere Classe 17;7;22;0;-1.09384;46.10347
GENOLHAC - Place Du Colombier;2;18.0;false;3.94979190826416;44.34882736206055
"Forcalqueiret; Parking La Farandole";2;22;false;6.082015;43.336062
"Hyères; Place Gabriel Péri";2;22;false;6.125679;43.119765
COURBEVOIE - 11 Rue Edith Cavell;2;3.7;false;2.269843101501465;48.901039123535156
PRAYSSAC - Square De La Vénus;4;36.0;false;1.1924680471420288;44.50236129760742
CENTRE E. LECLERC TEMPLEUVE (59);3;50;false;3.1744977;50.5230474
Paris | Rue de Dantzig 80;7;7;False;2.295999;48.8304
900014;2;22.0;false;0.514153;49.35304
TOULOUSE - Av. de Grande Bretagne;4;90;TRUE;1.411165;43.601684
Metropolis - Express - Aubervilliers - Henri Barbusse;1;50;false;2.388227;48.90165
ELNE - Rue De La Pompe Grosse;2;22;TRUE;2.975322;42.598345
Ajaccio - Boulevard Lantivy;2;7.36;false;8.737738;41.916681
LALOUBERE - Eglise;2;18;false;0.07182999700307846;43.20586013793945
"Neuilly-le-Real; Gendarmerie";2;22;false;3.43213;46.4653
GIGEAN - Parc De La Mairie;2;50;false;3.7125277519226074;43.49960708618164
Ibis Styles Montargis Arboria;4;100;false;2.6730354;47.9956408
LE GRAND NARBONNE - Av De Provence;2;22;false;3.0149459838867188;43.19472122192383
"Ville-La-Grand; Rue des Tournelles";2;22;false;6.2431239;46.1977983
"Saint-Maurice-L'Exil; Espace Marcel Noyer";2;22;false;4.77447;45.3964
"Thônes; Parking Clos";4;50;false;6.3274777;45.88239121
"Albertville; Parking Place du Théatre";2;22;false;6.390545;45.676146
OuestCharge - Diva Sp - Vay - Plesse;2;22.00;false;-1.704934;47.554354
OuestCharge - Quick Charger Evtronic - Ecouflant - Eperviere;2;50.00;false;-0.508696;47.506721
SAINT SYMPHORIEN - PLACE MICHELET;2;22000;false;-0.488382;44.429783
KIA - Barberey - 22kW AC;1;22;false;4.0239871;48.3302804
BMW MINI Brive la Gaillarde;9;50.00;false;1.481395;45.148433
SANEF MORAINVILLIERS NORD;1;63;false;1.95421;48.94159
MELLAC-ROUTE DE QUIMPERLE;2;22000;false;-3.582887;47.900269
VERDILLE - RUE DE LOCEAN;2;22000;false;-0.106897;45.882244
SIEG63 - ePremium - Thiers - Forest;2;22;false;3.5464023;45.8552796
POMPIGNAC - AV DE LA MAIRIE;2;24000;false;-0.438853;44.85042
TOUSSUS-LE-NOBLE  - Rue Robert Esnault Pelterie;2;22.0;false;2.1148769855499268;48.74561309814453
PARIS - Etoile Friedland Wagram;35;7;TRUE;2.29919;48.874149
GUJAN-MESTRAS - RUE EDMOND DAUTRIC;2;22000;false;-1.068484;44.640541
MAZAMET - Parking De La Gare;2;18;TRUE;2.374218;43.49775
LAVAUR - Avenue De La Gare;2;18;TRUE;1.813293;43.70339
"Ramonville-Saint-Agne; Georges Pompidou";2;18;false;1.47782;43.5484
ALES - Ecole Des Mines;2;3.7;false;4.089831829071045;44.133155822753906
OuestCharge - Diva Sp - Saint-Leger-sous-Cholet - 14 Décembre 1863;2;22;false;-0.911004;47.092248
CHATEAUBOURG - SQUARE JEAN XXIII;2;22000;false;-1.386463;48.112137
LONGUENESSE - Avenue Léon Blum;2;22.0;false;2.2697460651397705;50.74079513549805
"Bormes-Les-Mimosas; 38 Rue Montagard";2;22;false;6.3387671;43.143838
